2025-12-12 10:33:39 | INFO     | aggregate_jsons | Starting data pipeline...
2025-12-12 10:33:39 | INFO     | aggregate_jsons | Input directory: data/original
2025-12-12 10:33:39 | INFO     | aggregate_jsons | Output directory: data/aggregated
2025-12-12 10:33:39 | INFO     | aggregate_jsons | ------------------------------------------------------------
2025-12-12 10:33:39 | INFO     | aggregate_jsons | Downloading data from SharePoint...
2025-12-12 10:33:41 | INFO     | aggregate_jsons | Download size: 11.6 MB
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Downloaded 11.6 MB
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Extracting zip contents...
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Flattening nested folder: legaltextdecoder
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Moving data to data/original...
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Extraction complete!
2025-12-12 10:33:42 | INFO     | aggregate_jsons | ------------------------------------------------------------
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Starting data aggregation...
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: A5VHUA
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 3 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     merged_annotations.json: 159 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     nemzeti_tehetseg_program_aszf_labeled.json: 68 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     belvarosi_epito_aszf_labeled.json: 91 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: BCLHKC
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 1 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     cimkezes.json: 107 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: BP17IB
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 1 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     meta.json: 0 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: E77YIW
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 1 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     mak_aszf_cimkezes.json: 105 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: EKGPBX
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 1 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     project-29-at-2025-10-16-16-34-dc747442.json: 269 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: F0B9YK
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 1 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     holyduck_aszf.json: 151 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: FA0B9B
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 1 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     FA0B9B_labeling.json: 104 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: G1QFG2
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 1 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     cimkezes.json: 103 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: GSFSJ1
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 1 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     fonallak_cimkezes.json: 101 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: HV75KB
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 1 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     labels.json: 124 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: HW921K
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 1 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     labeled_terms.json: 123 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: I1TLYH
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 2 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     epitesi_beruhazas.json: 168 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     dpd.json: 110 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: J0R9YS
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 0 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: K3I7DL
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 1 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     KH_aszf_cimkezes.json: 92 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: KRR9OD
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 0 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: LWVUH9
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 2 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     shiver_aszf_cimkezes.json: 89 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     sportkorhaz_aszf_cimkezes.json: 69 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: LXXAMS
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 1 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     budapestgo_aszf.json: 133 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: MDKFWC
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 1 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     hasznalt_auto_cimkek.json: 143 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: NHVU6N
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 3 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     hardverapro_labeled.json: 40 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     zalando_labeled.json: 50 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     netkazan_labeled.json: 15 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: Q88P3E
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 1 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     erste-diakhitel-kozpont_cimkezes.json: 224 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: QG1L1V
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 1 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     granit_bank_cimkezes.json: 119 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: R1Q6I8
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 1 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     telekom_aszf.json: 110 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: R92D9T
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 0 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: SS0N7G
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 1 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     alza_aszf.json: 189 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: T989VT
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 1 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     legal_text_dataset.json: 144 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: TFH22P
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 1 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     cimekezes.json: 126 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: UJVBTY
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 0 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: WFXBHI
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 2 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     kepregeny_depo_aszf.json: 67 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     libri_aszf.json: 120 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: XQEBMQ
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 1 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     xqebmq.json: 111 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Processing student: Z7ZF6D
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Found 1 JSON file(s)
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     vatera-aszf.json: 120 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Skipping excluded folder: consensus
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Skipping excluded folder: sample
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Aggregation complete!
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Total records: 3744
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Output file: data/aggregated/labeled_data.csv
2025-12-12 10:33:42 | INFO     | aggregate_jsons | Statistics:
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Unique students: 25
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Unique texts: 3399
2025-12-12 10:33:42 | INFO     | aggregate_jsons |   Label distribution:
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     Label 1: 200 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     Label 2: 450 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     Label 3: 814 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     Label 4: 1121 records
2025-12-12 10:33:42 | INFO     | aggregate_jsons |     Label 5: 1159 records
2025-12-12 10:33:44 | INFO     | preprocess | Input: data/aggregated/labeled_data.csv
2025-12-12 10:33:44 | INFO     | preprocess | Output directory: data/processed
2025-12-12 10:33:44 | INFO     | preprocess | Loading data...
2025-12-12 10:33:44 | INFO     | preprocess |   Input file: data/aggregated/labeled_data.csv
2025-12-12 10:33:44 | INFO     | preprocess |   Loaded 3744 records
2025-12-12 10:33:44 | INFO     | preprocess |   Columns: ['student_code', 'source_file', 'json_filename', 'task_id', 'task_inner_id', 'annotation_id', 'text', 'label_text', 'label_numeric', 'completed_by', 'annotation_created_at', 'annotation_updated_at', 'task_created_at', 'task_updated_at', 'lead_time_seconds']
2025-12-12 10:33:44 | INFO     | preprocess | Test holdout: 132 records
2025-12-12 10:33:44 | INFO     | preprocess |   K3I7DL: 92 records
2025-12-12 10:33:44 | INFO     | preprocess |   BCLHKC (otp): 40 records
2025-12-12 10:33:44 | INFO     | preprocess | Working dataset: 3612 records
2025-12-12 10:33:44 | INFO     | preprocess | Selecting relevant columns...
2025-12-12 10:33:44 | INFO     | preprocess |   Selected 7 columns
2025-12-12 10:33:44 | INFO     | preprocess | HANDLING DUPLICATE TEXTS...
2025-12-12 10:33:44 | INFO     | preprocess | Total records: 3612
2025-12-12 10:33:44 | INFO     | preprocess | Unique texts: 3306
2025-12-12 10:33:44 | INFO     | preprocess | Duplicate texts: 306
2025-12-12 10:33:44 | INFO     | preprocess | Processing 612 duplicate records...
2025-12-12 10:33:44 | INFO     | preprocess | Duplicates resolved: 306 records removed
2025-12-12 10:33:44 | INFO     | preprocess | Final count: 3306 records
2025-12-12 10:33:44 | INFO     | preprocess | FILTERING SHORT TEXTS (< 50 chars)
2025-12-12 10:33:44 | INFO     | preprocess | Before: 3306 records
2025-12-12 10:33:44 | INFO     | preprocess | After: 3169 records
2025-12-12 10:33:44 | INFO     | preprocess | Removed: 137 records (4.14%)
2025-12-12 10:33:44 | INFO     | preprocess | REMOVING LOW-QUALITY STUDENTS (mean lead_time < 10.0s)
2025-12-12 10:33:44 | INFO     | preprocess | Students to remove:
2025-12-12 10:33:44 | INFO     | preprocess |   EKGPBX: mean=2.34s, records=153
2025-12-12 10:33:44 | INFO     | preprocess |   XQEBMQ: mean=8.09s, records=110
2025-12-12 10:33:44 | INFO     | preprocess | Before: 3169 records
2025-12-12 10:33:44 | INFO     | preprocess | After: 2906 records
2025-12-12 10:33:44 | INFO     | preprocess | Removed: 263 records (8.30%)
2025-12-12 10:33:44 | INFO     | preprocess | FINAL STATISTICS
2025-12-12 10:33:44 | INFO     | preprocess | Training Set:
2025-12-12 10:33:44 | INFO     | preprocess |   Total records: 2906
2025-12-12 10:33:44 | INFO     | preprocess |   Unique texts: 2906
2025-12-12 10:33:44 | INFO     | preprocess |   Unique students: 22
2025-12-12 10:33:44 | INFO     | preprocess |   Mean text length: 428 chars
2025-12-12 10:33:44 | INFO     | preprocess |   Median text length: 321 chars
2025-12-12 10:33:44 | INFO     | preprocess |   Mean lead time: 48.12s
2025-12-12 10:33:44 | INFO     | preprocess |   Median lead time: 13.50s
2025-12-12 10:33:44 | INFO     | preprocess |  Label distribution:
2025-12-12 10:33:44 | INFO     | preprocess |     Label 1:  132 ( 4.54%)
2025-12-12 10:33:44 | INFO     | preprocess |     Label 2:  318 (10.94%)
2025-12-12 10:33:44 | INFO     | preprocess |     Label 3:  634 (21.82%)
2025-12-12 10:33:44 | INFO     | preprocess |     Label 4:  925 (31.83%)
2025-12-12 10:33:44 | INFO     | preprocess |     Label 5:  897 (30.87%)
2025-12-12 10:33:44 | INFO     | preprocess | Test Set:
2025-12-12 10:33:44 | INFO     | preprocess |   Total records: 132
2025-12-12 10:33:44 | INFO     | preprocess |   Unique texts: 132
2025-12-12 10:33:44 | INFO     | preprocess |   Unique students: 2
2025-12-12 10:33:44 | INFO     | preprocess |   Mean text length: 336 chars
